class_session_key,class_base_key,class_title_base,class_datetime_text,class_date,weekday_text,start_datetime_iso,end_datetime_iso,start_hour,duration_minutes,schedule_parse_status,schedule_needs_review,organizer_studio_key,actual_location_key,actual_location_display_name,actual_location_address,normalized_studio_key,display_name,address,latitude,longitude,needs_manual_verification,location_match_status,location_from_class_detail,movement_type,location_evidence_text,location_evidence_status,location_evidence_match_type,reservation_count,cancellation_count,net_reservation_count,review_count,reservation_hype,review_hype,satisfaction_hype,operations_stability,active_reservation_rows,active_people_count,unique_participant_count,cancellation_rows,cancelled_people_count
마이트리하타베이직_20260507T1000,마이트리하타베이직,[마이트리] 하타베이직,5.07 (목) 10:00-11:00,2026-05-07,목,2026-05-07T10:00+09:00,2026-05-07T11:00+09:00,10,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,15,8,7,1,62.65,58.14,100.0,65.22,5,5,5,1,1
빅블루요가호흡리커버리_20260507T1000,빅블루요가호흡리커버리,[빅블루요가] 호흡 리커버리,5.07 (목) 10:00-11:00,2026-05-07,목,2026-05-07T10:00+09:00,2026-05-07T11:00+09:00,10,60,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,63,49,14,5,81.93,80.42,100.0,56.25,4,4,4,7,7
마인드플로우비기너요가_20260507T1030,마인드플로우비기너요가,[마인드플로우] 비기너요가,5.07 (목) 10:30-11:30,2026-05-07,목,2026-05-07T10:30+09:00,2026-05-07T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,1,1,1,1,2
시이작땀나는하타_20260507T1200,시이작땀나는하타,[시이작] 땀나는 하타,5.07 (목) 12:00-13:00,2026-05-07,목,2026-05-07T12:00+09:00,2026-05-07T13:00+09:00,12,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,33,28,5,4,45.18,88.56,98.5,54.1,1,1,1,8,8
마인드플로우빈야사요가_20260507T1830,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,5.07 (목) 18:30-19:30,2026-05-07,목,2026-05-07T18:30+09:00,2026-05-07T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,6,8,6,4,4
시이작땀나는빈야사_20260507T1830,시이작땀나는빈야사,[시이작] 땀나는 빈야사,5.07 (목) 18:30-19:30,2026-05-07,목,2026-05-07T18:30+09:00,2026-05-07T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,37,24,13,1,80.12,50.3,86.0,60.66,5,5,5,2,2
마이트리테라피_20260507T1900,마이트리테라피,[마이트리] 테라피,5.07 (목) 19:00-20:00,2026-05-07,목,2026-05-07T19:00+09:00,2026-05-07T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,51,35,16,1,89.76,49.1,100.0,59.3,5,5,5,1,1
빅블루요가정렬에센스_20260507T1930,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,5.07 (목) 19:30-20:40,2026-05-07,목,2026-05-07T19:30+09:00,2026-05-07T20:40+09:00,19,70,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,7,7,7,7,7
시이작땀나는아쉬탕가_20260507T1950,시이작땀나는아쉬탕가,[시이작] 땀나는 아쉬탕가,5.07 (목) 19:50-20:50,2026-05-07,목,2026-05-07T19:50+09:00,2026-05-07T20:50+09:00,19,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,35,20,15,2,85.54,68.38,100.0,63.64,4,4,4,4,4
마인드플로우비기너요가_20260507T2000,마인드플로우비기너요가,[마인드플로우] 비기너요가,5.07 (목) 20:00-21:00,2026-05-07,목,2026-05-07T20:00+09:00,2026-05-07T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,2,2,2,0,0
마이트리빈야사어드밴스_20260507T2030,마이트리빈야사어드밴스,[마이트리] 빈야사 어드밴스,5.07 (목) 20:30-21:30,2026-05-07,목,2026-05-07T20:30+09:00,2026-05-07T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,11,6,5,0,45.18,20.48,,64.71,5,5,5,0,0
시이작땀나는빈야사_20260508T0845,시이작땀나는빈야사,[시이작] 땀나는 빈야사,5.08 (금) 08:45-09:45,2026-05-08,금,2026-05-08T08:45+09:00,2026-05-08T09:45+09:00,8,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,37,24,13,1,80.12,50.3,86.0,60.66,3,3,3,5,5
빅블루요가정렬에센스_20260508T1000,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,5.08 (금) 10:00-11:20,2026-05-08,금,2026-05-08T10:00+09:00,2026-05-08T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,6,6,6,4,4
마인드플로우비기너요가_20260508T1030,마인드플로우비기너요가,[마인드플로우] 비기너요가,5.08 (금) 10:30-11:30,2026-05-08,금,2026-05-08T10:30+09:00,2026-05-08T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,77,41,36,3,98.19,69.88,100.0,65.25,5,5,5,2,2
무릉티마인드풀니스세션_20260508T1100,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.08 (금) 11:00-12:00,2026-05-08,금,2026-05-08T11:00+09:00,2026-05-08T12:00+09:00,11,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,5,5,5,3,3
마이트리하타_20260508T1150,마이트리하타,[마이트리] 하타,5.08 (금) 11:50-12:50,2026-05-08,금,2026-05-08T11:50+09:00,2026-05-08T12:50+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,46,27,19,0,95.18,20.48,,63.01,5,5,5,3,3
마이트리빈야사ad_20260508T1330,마이트리빈야사ad,[마이트리] 빈야사 AD,5.08 (금) 13:30-15:00,2026-05-08,금,2026-05-08T13:30+09:00,2026-05-08T15:00+09:00,13,90,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,8,4,4,1,37.35,70.78,100.0,66.67,4,4,4,2,2
마인드플로우움직임명상_20260508T1400,마인드플로우움직임명상,[마인드플로우] 움직임명상,5.08 (금) 14:00-15:00,2026-05-08,금,2026-05-08T14:00+09:00,2026-05-08T15:00+09:00,14,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,9,8,1,1,14.46,68.08,100.0,52.94,2,2,2,0,0
무릉티마인드풀니스세션_20260508T1400,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.08 (금) 14:00-15:00,2026-05-08,금,2026-05-08T14:00+09:00,2026-05-08T15:00+09:00,14,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,5,5,5,0,0
마인드플로우하타요가_20260508T1830,마인드플로우하타요가,[마인드플로우] 하타요가,5.08 (금) 18:30-19:30,2026-05-08,금,2026-05-08T18:30+09:00,2026-05-08T19:30+09:00,18,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,49,33,16,2,89.76,65.66,97.0,59.76,0,0,0,3,3
시이작다독이는인요가_20260508T1830,시이작다독이는인요가,[시이작] 다독이는 인요가,5.08 (금) 18:30-19:30,2026-05-08,금,2026-05-08T18:30+09:00,2026-05-08T19:30+09:00,18,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,25,23,2,1,22.89,53.31,100.0,52.08,4,4,4,3,3
마이트리아쉬탕가_20260508T1900,마이트리아쉬탕가,[마이트리] 아쉬탕가,5.08 (금) 19:00-20:00,2026-05-08,금,2026-05-08T19:00+09:00,2026-05-08T20:00+09:00,19,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,19,14,5,2,45.18,78.31,86.0,57.58,1,1,1,1,1
시이작땀나는빈야사_20260508T1950,시이작땀나는빈야사,[시이작] 땀나는 빈야사,5.08 (금) 19:50-20:50,2026-05-08,금,2026-05-08T19:50+09:00,2026-05-08T20:50+09:00,19,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,37,24,13,1,80.12,50.3,86.0,60.66,4,4,4,2,2
마인드플로우빈야사요가_20260508T2000,마인드플로우빈야사요가,[마인드플로우] 빈야사요가,5.08 (금) 20:00-21:00,2026-05-08,금,2026-05-08T20:00+09:00,2026-05-08T21:00+09:00,20,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,110,57,53,6,99.4,76.5,99.0,65.87,7,7,7,2,2
마이트리테라피_20260508T2030,마이트리테라피,[마이트리] 테라피,5.08 (금) 20:30-21:30,2026-05-08,금,2026-05-08T20:30+09:00,2026-05-08T21:30+09:00,20,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,51,35,16,1,89.76,49.1,100.0,59.3,5,5,5,1,1
마인드플로우차근차근기본을다지는비기너요가_20260509T0900,마인드플로우차근차근기본을다지는비기너요가,[마인드플로우] 차근차근 기본을 다지는 비기너 요가,5.09 (토) 09:00-10:00,2026-05-09,토,2026-05-09T09:00+09:00,2026-05-09T10:00+09:00,9,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,6,9,-3,0,5.42,20.48,,40.0,6,6,6,9,9
빅블루요가정렬에센스_20260509T1000,빅블루요가정렬에센스,[빅블루요가] 정렬 에센스,5.09 (토) 10:00-11:20,2026-05-09,토,2026-05-09T10:00+09:00,2026-05-09T11:20+09:00,10,80,parsed,False,빅블루요가,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,빅블루요가,빅블루요가,서울특별시 서대문구 연희로15길 31 지층,37.568792797424,126.930228568115,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로15길 31 지층,matched_from_class_detail,address,104,94,10,9,73.49,82.53,97.78,52.53,7,7,7,9,9
시이작다독이는인요가_20260509T1000,시이작다독이는인요가,[시이작] 다독이는 인요가,5.09 (토) 10:00-11:00,2026-05-09,토,2026-05-09T10:00+09:00,2026-05-09T11:00+09:00,10,60,parsed,False,시이작,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,시이작,시이작,서울특별시 서대문구 연희로11나길 5 2층,37.567493895799,126.928321014591,False,matched,True,studio_or_indoor,📍 장소 연희로 11나길 5 2층 시이작,matched_from_class_detail,address_without_city,25,23,2,1,22.89,53.31,100.0,52.08,4,4,4,11,11
연남장커뮤니티허브딥어웨이크하타_20260509T1000,연남장커뮤니티허브딥어웨이크하타,[연남장|커뮤니티허브] 딥어웨이크 하타,5.09 (토) 10:00-11:00,2026-05-09,토,2026-05-09T10:00+09:00,2026-05-09T11:00+09:00,10,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,30,19,11,1,77.11,51.81,94.0,61.22,30,30,29,18,19
마인드플로우느긋하고자유로운흐름움직임명상_20260509T1030,마인드플로우느긋하고자유로운흐름움직임명상,"[마인드플로우] 느긋하고 자유로운 흐름, 움직임 명상",5.09 (토) 10:30-11:30,2026-05-09,토,2026-05-09T10:30+09:00,2026-05-09T11:30+09:00,10,60,parsed,False,마인드플로우,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,마인드플로우,마인드플로우,서울특별시 서대문구 연희로 224 3층,37.577020515491,126.935853747155,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 224 3층,matched_from_class_detail,address,10,3,7,0,62.65,20.48,,76.92,10,10,10,3,3
마이트리빈야사_20260509T1100,마이트리빈야사,[마이트리] 빈야사,5.09 (토) 11:00-12:00,2026-05-09,토,2026-05-09T11:00+09:00,2026-05-09T12:00+09:00,11,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,35,31,4,2,37.35,68.38,100.0,53.03,4,7,4,1,1
무릉티마인드풀니스세션_20260509T1100,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.09 (토) 11:00-12:30,2026-05-09,토,2026-05-09T11:00+09:00,2026-05-09T12:30+09:00,11,90,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,5,5,5,6,6
마이트리얼라인요가_20260509T1200,마이트리얼라인요가,[마이트리] 얼라인 요가,5.09 (토) 12:00-13:00,2026-05-09,토,2026-05-09T12:00+09:00,2026-05-09T13:00+09:00,12,60,parsed,False,마이트리,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,마이트리,마이트리,서울특별시 서대문구 연희로 85 5층,37.565997558444,126.929894716912,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로 85 5층,matched_from_class_detail,address,22,12,10,1,73.49,55.12,100.0,64.71,10,10,10,5,5
연남장커뮤니티허브헤드폰으로몰입하는사일런트핸드팬명상with칼레트_20260509T1230,연남장커뮤니티허브헤드폰으로몰입하는사일런트핸드팬명상with칼레트,[연남장|커뮤니티허브] 헤드폰으로 몰입하는 사일런트 핸드팬 명상 with 칼레트,5.09 (토) 12:30-13:30,2026-05-09,토,2026-05-09T12:30+09:00,2026-05-09T13:30+09:00,12,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,17,11,6,1,55.42,57.53,100.0,60.71,16,17,16,11,11
데이스타콜라보연희스페셜요기를위한저강도크로스핏체험_20260509T1330,데이스타콜라보연희스페셜요기를위한저강도크로스핏체험,[데이스타콜라보|연희스페셜] 요기를 위한 저강도 크로스핏 체험,5.09 (토) 13:30-14:30,2026-05-09,토,2026-05-09T13:30+09:00,2026-05-09T14:30+09:00,13,60,parsed,False,데이스타콜라보,데이스타콜라보,데이스타콜라보,서울특별시 서대문구 연희로 107-1 B1층,데이스타콜라보,데이스타콜라보,서울특별시 서대문구 연희로 107-1 B1층,37.567682614349,126.931274545813,False,matched,True,studio_or_indoor,장소 : 연희로 107-1 B1층,matched_from_class_detail,address_without_city,11,11,0,0,10.24,20.48,,50.0,11,11,11,11,11
무릉티마인드풀니스세션_20260509T1400,무릉티마인드풀니스세션,[무릉] 티마인드풀니스 세션,5.09 (토) 14:00-15:00,2026-05-09,토,2026-05-09T14:00+09:00,2026-05-09T15:00+09:00,14,60,parsed,False,무릉,무릉,무릉,서울특별시 서대문구 연희로11마길 23,무릉,무릉,서울특별시 서대문구 연희로11마길 23,37.568813333087,126.927272103227,False,matched,True,studio_or_indoor,📍 장소 서울 서대문구 연희로11마길 23,matched_from_class_detail,address,47,14,33,1,96.99,49.7,100.0,77.05,5,6,5,0,0
연남장커뮤니티허브매트필라테스로부상없는몸만들기_20260509T1400,연남장커뮤니티허브매트필라테스로부상없는몸만들기,[연남장|커뮤니티허브] 매트 필라테스로 부상 없는 몸 만들기,5.09 (토) 14:00-15:00,2026-05-09,토,2026-05-09T14:00+09:00,2026-05-09T15:00+09:00,14,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,28,12,16,0,89.76,20.48,,70.0,26,28,26,12,12
연남장커뮤니티허브바람과땀그리고알아차림봄날의역동적명상_20260509T1600,연남장커뮤니티허브바람과땀그리고알아차림봄날의역동적명상,"[연남장|커뮤니티허브] 바람과 땀, 그리고 알아차림 - 봄날의 역동적 명상",5.09 (토) 16:00-17:00,2026-05-09,토,2026-05-09T16:00+09:00,2026-05-09T17:00+09:00,16,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,32,24,8,1,67.47,50.91,100.0,57.14,32,32,32,23,24
연남장커뮤니티허브하루를내려놓는요가와바이올린_20260509T1800,연남장커뮤니티허브하루를내려놓는요가와바이올린,[연남장|커뮤니티허브] 하루를 내려놓는 요가와 바이올린,5.09 (토) 18:00-19:00,2026-05-09,토,2026-05-09T18:00+09:00,2026-05-09T19:00+09:00,18,60,parsed,False,연남장,연남장,연남장,서울특별시 서대문구 연희로5길 22,연남장,연남장,서울특별시 서대문구 연희로5길 22,37.564330104536,126.927584999673,False,matched,True,special_venue,📍 장소 서울특별시 서대문구 연희로5길 22 연남장,matched_from_class_detail,address,30,11,19,0,95.18,20.48,,73.17,28,30,28,11,11
